n,rep,exclude_X0_gap,include_X0_gap
1000,16,11.151789730604268,0.0
1000,17,9.12481128944198,0.0
1000,18,14.202955571043896,0.0
1000,19,28.0245567734142,0.0
1000,20,4.426890652652116,0.0
1000,21,8.340422498045896,0.0
1000,22,20.864523206316598,0.0
1000,23,6.411558751826529,0.0
1000,24,14.45553225952434,0.0
1000,25,11.279104366127445,0.0
1000,26,4.879333788676221,0.0
1000,27,7.270935378079657,0.0
1000,28,9.744705469740932,0.0
1000,29,16.671003947794972,0.0
1000,30,2.787346078092834,0.0
1000,31,3.299453824870846,0.0
1000,32,13.929743209704192,0.0
1000,33,24.77514741497522,0.0
1000,34,7.903889918939089,0.0
1000,35,1.3634536108899642,0.0
1000,36,5.618550090202512,0.0
1000,37,8.843551587628063,0.0
1000,38,2.5313357868834707,0.0
1000,39,12.498408660011284,0.0
1000,40,0.07395514975561124,0.0
1000,41,8.064152174787399,0.0
1000,42,6.697009309481028,0.0
1000,43,7.205184388085706,0.0
1000,44,4.485007981741451,0.0
1000,45,9.362765951671292,0.0
1000,46,5.315461371906194,0.0
1000,47,9.180917537872979,0.0
1000,48,6.512635954334489,0.0
1000,49,11.7472386832832,0.0
1000,50,8.005449860946534,0.0
1000,51,9.84376368543749,0.0
1000,52,3.1402348224219834,0.0
1000,53,20.237085280243484,0.0
1000,54,1.381795426527832,0.0
1000,55,24.138791543544926,0.0
1000,56,13.556863911628136,0.0
1000,57,4.575713218332167,0.0
1000,58,6.249383637905059,0.0
1000,59,5.836521210333734,0.0
1000,60,5.507590641446125,0.0
1000,61,2.8259562392897175,0.0
1000,62,15.42903476251556,0.0
1000,63,12.454412465532805,0.0
1000,64,6.951396071187332,0.0
1000,65,1.7911515688642243,0.0
1000,66,4.662323104908661,0.0
1000,67,17.56668229992231,0.0
1000,68,0.005174668984309072,0.0
1000,69,12.107140318485254,0.0
1000,70,14.732939450826654,0.0
1000,71,10.566844501373351,0.0
1000,72,10.46595640043213,0.0
1000,73,8.920817439999173,0.0
1000,74,7.258097055074519,0.0
1000,75,0.7315575128578056,0.0
1000,76,9.867640620525142,0.0
1000,77,4.443292227693574,0.0
1000,78,7.592241211218154,0.0
1000,79,21.246887045385577,0.0
1000,80,1.7650203348236193,0.0
1000,81,23.680714564247694,0.0
1000,82,3.114666739500338,0.0
1000,83,6.751260323016983,0.0
1000,84,4.354797324037096,0.0
1000,85,2.9850855216739802,0.0
1000,86,23.59564148552962,0.0
1000,87,19.77671142959492,0.0
1000,88,24.009166015450447,0.0
1000,89,0.7293235711640644,0.0
1000,90,2.5444070829561127,0.0
1000,91,9.574213785290887,0.0
1000,92,1.09018180074405,0.0
1000,93,23.165772402814255,0.0
1000,94,8.062763104992875,0.0
1000,95,16.619224649050967,0.0
1000,96,17.221799227121526,0.0
1000,97,18.862055947006073,0.0
1000,98,21.39875689676829,0.0
1000,99,11.249933595749994,0.0
1000,100,4.694257472561247,0.0
1000,101,35.06106869612346,0.0
1000,102,22.06361114950961,0.0
1000,103,10.651414241013345,0.0
1000,104,4.344539673328707,0.0
1000,105,7.803271131471168,0.0
1000,106,1.9524514641626745,0.0
1000,107,1.7810797485148244,0.0
1000,108,17.831792684407265,0.0
1000,109,18.205281454453768,0.0
1000,110,2.425612403506694,0.0
1000,111,3.553695636130727,0.0
1000,112,1.8174108442654546,0.0
1000,113,8.659410459292305,0.0
1000,114,1.4395855359252696,0.0
1000,115,1.3847272486813278,0.0
1000,116,7.3877200903759155,0.0
1000,117,12.846065205974089,0.0
1000,118,1.086503367400904,0.0
1000,119,4.002909419004719,0.0
1000,120,8.89710917330866,0.0
1000,121,29.54849128328796,0.0
1000,122,5.387920066260987,0.0
1000,123,23.984325705433296,0.0
1000,124,16.305711986411843,0.0
1000,125,0.20755731225197138,0.0
1000,126,28.519003070741398,0.0
1000,127,19.902727823855713,0.0
1000,128,0.16963613495957208,0.0
1000,129,12.72370473559581,0.0
1000,130,8.735435086484777,0.0
1000,131,3.5618493923510464,0.0
1000,132,7.179611844380762,0.0
1000,133,5.718767758471799,0.0
1000,134,17.418703461288043,0.0
1000,135,8.677842944687985,0.0
1000,136,10.65422368647273,0.0
1000,137,7.630693158807045,0.0
1000,138,5.873944572565182,0.0
1000,139,1.2288443461960785,0.0
1000,140,0.17862643711807902,0.0
1000,141,4.754794486085845,0.0
1000,142,10.872634917628577,0.0
1000,143,0.4542321139582306,0.0
1000,144,9.62074219052289,0.0
1000,145,3.202597337698898,0.0
1000,146,9.51101798634657,0.0
1000,147,5.42998232842784,0.0
1000,148,6.086695471207548,0.0
1000,149,38.95754994121026,0.0
1000,150,8.95168623831899,0.0
1000,151,1.2962629371918721,0.0
1000,152,2.3460915115203207,0.0
1000,153,65.22165362110299,0.0
1000,154,3.3587021142811313,0.0
1000,155,3.520709243078679,0.0
1000,156,1.9369085589998614,0.0
1000,157,1.0399903103488484,0.0
1000,158,40.71723113772252,0.0
1000,159,4.533058468223383,0.0
1000,160,7.191067807520102,0.0
1000,161,8.446837627587133,0.0
1000,162,0.879227986991582,0.0
1000,163,0.9007206169204807,0.0
1000,164,1.8035215532297144,0.0
1000,165,1.0162683149782525,0.0
1000,166,1.1971348086253775,0.0
1000,167,6.477528021733958,0.0
1000,168,8.971049455208435,0.0
1000,169,2.439097612581209,0.0
1000,170,23.31001682749745,0.0
1000,171,6.056369182810384,0.0
1000,172,2.9991369507592625,0.0
1000,173,41.65800122944518,0.0
1000,174,16.86749547434485,0.0
1000,175,6.116889879856924,0.0
1000,176,8.085421209936271,0.0
1000,177,0.24807039177898726,0.0
1000,178,13.759122483918084,0.0
1000,179,1.2593631433966967,0.0
1000,180,23.699743284027576,0.0
1000,181,14.147904871594342,0.0
1000,182,7.271140651613828,0.0
1000,183,2.562423579540285,0.0
1000,184,11.825316090069759,0.0
1000,185,11.737856835688397,0.0
1000,186,12.668561298594948,0.0
1000,187,16.6047851667005,0.0
1000,188,15.897850554220883,0.0
1000,189,14.809536484056473,0.0
1000,190,29.399987171196294,0.0
1000,191,15.865333062114463,0.0
1000,192,17.893995650584692,0.0
1000,193,11.897292357006538,0.0
1000,194,14.944360989894378,0.0
1000,195,0.6480584706797243,0.0
1000,196,8.192668143782388,0.0
1000,197,1.3953549299919876,0.0
1000,198,2.4626727739878174,0.0
1000,199,2.173646484794567,0.0
1000,200,35.39379562037537,0.0
1000,201,22.516808038726243,0.0
1000,202,3.2816104215263042,0.0
1000,203,7.617787653983021,0.0
1000,204,3.486648281024962,0.0
1000,205,18.440099629300267,0.0
1000,206,0.2578922139331308,0.0
1000,207,19.857362168198335,0.0
1000,208,16.703404239159504,0.0
1000,209,1.1745601028533281,0.0
1000,210,0.31783320332534615,0.0
1000,211,8.400989648359115,0.0
1000,212,4.38889625431127,0.0
1000,213,9.284750550187294,0.0
1000,214,0.6797889623236797,0.0
1000,215,3.958618951349191,0.0
1000,216,17.14366558110436,0.0
1000,217,2.4980114887038773,0.0
1000,218,4.712320862820363,0.0
1000,219,0.4435099888631111,0.0
1000,220,31.398838313954958,0.0
1000,221,2.9284986612323483,0.0
1000,222,14.117300601714899,0.0
1000,223,6.112196208209353,0.0
1000,224,8.44692861333829,0.0
1000,225,0.31119229466280984,0.0
1000,226,8.272925681949594,0.0
1000,227,9.335237025435372,0.0
1000,228,6.742217262982186,0.0
1000,229,1.042201213781735,0.0
1000,230,6.704077717033852,0.0
1000,231,12.797182383140427,0.0
1000,232,11.051554317310973,0.0
1000,233,5.889022307350444,0.0
1000,234,9.477036026912188,0.0
1000,235,22.02063931411069,0.0
1000,236,10.15844046971337,0.0
1000,237,13.966504336920927,0.0
1000,238,7.876648230528027,0.0
1000,239,4.642833919453637,0.0
1000,240,22.187266855643095,0.0
1000,241,0.5212455606977695,0.0
1000,242,2.902266724304159,0.0
1000,243,45.48069531408061,0.0
1000,244,8.922842242649832,0.0
1000,245,17.286486859844906,0.0
1000,246,10.868842906678221,0.0
1000,247,0.3912737939115729,0.0
1000,248,10.824891236503099,0.0
1000,249,17.789603643974196,0.0
1000,250,40.172321247155196,0.0
1000,251,7.8139374432363295,0.0
1000,252,2.7992901814286597,0.0
1000,253,1.5997044398075033,0.0
1000,254,19.22694853071838,0.0
1000,255,6.730163336156725,0.0
1000,256,7.812152617292623,0.0
1000,257,23.513314283318042,0.0
1000,258,20.83218296918654,0.0
1000,259,2.7519325258231753,0.0
1000,260,3.375445569646862,0.0
1000,261,12.802859517431987,0.0
1000,262,6.370900045392092,0.0
1000,263,5.399707526639541,0.0
1000,264,16.116678365182157,0.0
1000,265,26.731036740160754,0.0
1000,266,0.2690252824190109,0.0
1000,267,8.017930802929673,0.0
1000,268,19.69225351966053,0.0
1000,269,3.0565120644829857,0.0
1000,270,7.616226797311776,0.0
1000,271,33.638185901124,0.0
1000,272,15.316671122324376,0.0
1000,273,16.18966856804427,0.0
1000,274,14.653948347636558,0.0
