scenario,n,rep,wall,Khat,Kuse,c_hat,beta1_hat,gamma_hat,q_hat,se_beta1,se_gamma,cover_beta1,cover_gamma,success,grad_norm,nit,endpoint_gap_scaled,endpoint_upper95,endpoint_median_corrected
low_persistence,300,20,known,0.9707416120617658,1.0,0.2973646912220804,2.905426611350909,1.782736573780692,1.1226900375702167,0.37631672790605186,0.8706462591215512,True,True,True,1.6714641379882922e-09,6,8.777516381470264,1.0043225130226074,0.9785115009223802
low_persistence,300,20,estimated,0.9707416120617658,0.9707416120617658,0.2973646912220804,2.841810754573147,1.8413760468415767,1.054310402450233,0.38177447938799336,0.8856527081846021,True,True,True,2.7517979006574933e-08,9,8.777516381470264,1.0043225130226074,0.9785115009223802
low_persistence,300,21,known,0.9940818443339836,1.0,0.2294952323796985,2.9352517601870733,1.3110965653553048,1.6241551948317683,0.3790378890746106,0.9253769869551891,True,True,True,4.1633864000800713e-07,10,1.7754466998049168,1.037593747137518,1.0041495506558464
low_persistence,300,21,estimated,0.9940818443339836,0.9940818443339836,0.2294952323796985,2.923002703104252,1.3189196133516319,1.6118886613353973,0.3800784047343088,0.9282746584547795,True,True,True,4.133963873442781e-07,10,1.7754466998049168,1.037593747137518,1.0041495506558464
low_persistence,300,22,known,0.9966609958510696,1.0,0.3517030672370156,2.594705178586559,1.952819281711039,0.6418858968755203,0.386505568723769,0.8580518654785754,True,True,True,1.4210070320430646e-07,9,1.0017012446791207,1.0250536235401835,1.003230431312687
low_persistence,300,22,estimated,0.9966609958510696,0.9966609958510696,0.3517030672370156,2.5869860655368457,1.9607222333572285,0.6328106918516969,0.3872017070893394,0.8598810566951374,True,True,True,1.953010198008087e-09,9,1.0017012446791207,1.0250536235401835,1.003230431312687
low_persistence,300,23,known,0.977698986734376,1.0,0.32471638476213455,2.090742955335098,0.0,2.090742955335098,0.35591152998478476,0.8207791206723862,True,True,True,1.2081939917776292,7,6.690303979687185,1.0084512823183973,0.9848143979371676
low_persistence,300,23,estimated,0.977698986734376,0.977698986734376,0.32471638476213455,2.0236545597795863,0.0,2.0236545597795863,0.3603518003261502,0.8310189720941407,True,True,True,1.208193991748198,7,6.690303979687185,1.0084512823183973,0.9848143979371676
low_persistence,300,24,known,0.9977109781590193,1.0,0.2620075267818681,2.605195903007843,0.9476243167569894,1.6575715862508533,0.36765075715268103,0.8654295043992,True,True,True,1.2757750855740824e-08,7,0.6867065522942029,1.035823525412265,1.0065293912414421
low_persistence,300,24,estimated,0.9977109781590193,0.9977109781590193,0.2620075267818681,2.5997953140779146,0.949913028761081,1.6520566569867,0.3680673204395486,0.8665089707625,True,True,True,9.201764550326175e-08,10,0.6867065522942029,1.035823525412265,1.0065293912414421
low_persistence,300,25,known,0.9791552118295015,1.0,0.35290502412479546,2.4544600240859666,1.3463045798757263,1.1081554442102404,0.35982722966913394,0.7879226041548196,True,True,True,6.603311808461854e-08,9,6.253436451149552,1.0074511372557395,0.9857022724943263
low_persistence,300,25,estimated,0.9791552118295015,0.9791552118295015,0.35290502412479546,2.400754093706187,1.380270927390557,1.0492546214149836,0.36392428694431267,0.7982389527814857,True,True,True,4.467522352058495e-09,10,6.253436451149552,1.0074511372557395,0.9857022724943263
low_persistence,300,26,known,0.9939204417293531,1.0,0.33276419789451833,2.1527538924327683,0.5773964939944725,1.575357398438296,0.3614893531591576,0.8130946994607114,True,True,True,4.492193284022505e-09,9,1.8238674811940636,1.0239290012689983,1.0008637686151345
low_persistence,300,26,estimated,0.9939204417293531,0.9939204417293531,0.33276419789451833,2.135485896007813,0.5814600437824958,1.5575608724435457,0.36270948724506713,0.8159975305229923,True,True,True,1.8407773083595202e-08,9,1.8238674811940636,1.0239290012689983,1.0008637686151345
low_persistence,300,27,known,0.997680026346458,1.0,0.3164099683296728,1.998763033813785,0.0,1.998763033813785,0.3582062293176495,0.8263195734299467,True,True,True,0.8526723673186564,7,0.695992096062592,1.0292396333269045,1.004982231817618
low_persistence,300,27,estimated,0.997680026346458,0.997680026346458,0.3164099683296728,1.9918173272628459,0.0,1.9918173272628459,0.3586695556847146,0.8273883869084859,True,True,True,0.8526723721513499,7,0.695992096062592,1.0292396333269045,1.004982231817618
low_persistence,300,28,known,0.973925820699019,1.0,0.39497238879329805,1.8132228482042887,0.0,1.8132228482042887,0.3662776073846927,0.8291575809161974,True,True,True,0.6817560594318562,8,7.8222537902942975,0.9992080290976568,0.9797755729030285
low_persistence,300,28,estimated,0.973925820699019,0.973925820699019,0.39497238879329805,1.7256379590320858,0.0,1.7256379590320858,0.37211331212392684,0.8423681041012588,True,True,True,0.6817560590963585,7,7.8222537902942975,0.9992080290976568,0.9797755729030285
low_persistence,300,29,known,0.964162460072339,1.0,0.29413499379173974,2.330387062517426,0.0,2.330387062517426,0.36367847175441614,0.8822504645616556,True,True,True,0.7794216669330337,6,10.75126197829831,0.9981120901943853,0.9720176648274128
